dur_ns,gap_ns
14016,21066974
18745,21653207
12393,21059930
16181,21358051
19055,21567938
16872,21332092
14266,21043680
16892,22124434
16090,20836910
19306,21339597
18575,21771480
17564,20944733
18054,20988867
17122,21737085
17032,21222987
19146,21299251
17082,21421972
16371,21272701
11121,20978347
5159,21287509
5149,21334958
5941,21340438
4869,21327264
4819,21351579
4589,21344636
7915,21350688
11832,21645883
11472,21036005
5550,21292549
4980,21333184
11582,21397596
7264,21269094
4078,21331642
19687,22083958
8827,21092702
18254,21232235
19596,21458922
14838,20889218
9517,21273894
14047,21650842
8155,21005989
17683,21770338
9548,20926679
9067,21327925
4459,21281868
12895,21361518
8085,21336992
17643,21714052
48822,21479330
7775,20798718
6473,21345558
6502,21334488
6873,21296285
4980,21335699
3607,21306575
6262,21352902
6122,21327654
4489,21347211
4208,21344206
12303,21713110
6111,20955313
5220,21329848
14648,21635504
9959,21118170
4849,21227456
9618,21393709
4368,21279513
8596,21338004
8105,21375795
8756,21315612
5330,21302096
5922,21326171
4658,21335560
9868,21368351
7013,21308057
3998,21324909
4769,21361578
23745,21474120
17563,21298320
7424,21236352
8335,21324909
10980,21910782
16461,21276578
18886,20961655
15740,21802688
14597,21045103
8917,21043058
17233,21670009
10359,20989348
12443,21621497
16532,21646945
12533,21042418
7094,20989096
17403,21959023
7775,20717315
14478,21351880
11682,21355197
17733,21655441
12724,21032178
15098,21332143
12142,21317566
5610,21265828
2675,21302316
3918,21338795
9638,21393549
5440,21302617
3487,21300503
8887,21405051
4478,21294101
8196,21344215
2745,21289954
7314,21382828
5009,21302207
7173,21331111
2575,21309750
8947,21411522
5781,21293360
7724,21344767
9087,21336230
6402,21306755
8626,21336251
6642,21322625
3868,21325610
6893,21346480
10850,21356108
4679,21308879
2094,21322966
5049,21362500
9307,21350337
3907,21298850
3937,21330560
9327,21353052
4859,21301255
4709,21350327
4268,21330590
6993,21350838
5199,21338595
3547,21309660
4859,21348965
5120,21318737
5981,21328396
4709,21345508
5049,21323016
3858,21331691
4789,21343335
15659,21350998
3307,21301765
3296,21338996
15700,21473559
8165,21220924
7695,21331421
7534,21348344
9869,21318767
8586,21338114
6662,21315863
4910,21343373
7464,21332314
2775,21306454
4909,21345618
4278,21330580
5400,21334978
4759,21339336
8216,21368702
4469,21279734
6883,21348213
7133,21338986
10901,21377588
9558,21335470
9548,21338174
19156,21725824
10580,20931568
20198,21428144
6692,21221555
17503,21988227
17203,21034433
12053,21476234
12774,21194875
16561,21021989
17583,21392326
16992,21585069
16051,21297407
9257,21041356
16371,21711487
20008,21515177
15318,21104515
7233,20946617
2184,21306454
17343,21885304
8576,20827062
7935,21340950
17062,21857291
14788,20886474
9548,21256801
7835,21317014
