dur_ns,gap_ns
741,20998447
751,21013354
721,21974053
681,20997785
701,20996433
651,22006564
721,20999238
672,21000660
631,21996506
621,21001432
611,21001021
761,21997568
781,21004217
681,21003125
642,21993419
621,20997205
631,21005790
631,21997467
631,21002123
601,20999739
611,21999631
621,21003727
621,20992705
611,22003469
621,21001442
731,20998937
741,22000914
731,21030006
721,20976976
712,22003618
731,21018104
741,21003005
931,21977580
701,20991914
662,21005018
641,21994492
741,21004608
731,21018344
721,21980325
722,20992114
701,21016220
801,22017746
732,21000870
762,21001322
742,21961860
762,21016280
631,20988688
821,22001245
741,21006251
741,21014186
821,21992548
761,20991333
691,20999228
651,21989612
642,21012172
601,20998637
621,21999491
621,21006161
621,20996202
682,21999581
671,21000090
702,20996933
711,22005643
821,21022001
651,20983989
672,21991195
692,20994950
601,21008435
611,21996947
611,21020658
791,21012112
912,21993169
732,21005710
901,20975574
701,21996145
1864,21012452
3186,21022372
2475,22008307
2796,21036067
2755,21480675
2905,21907889
2955,20606418
2645,21012202
1994,21955418
2715,21033823
4429,20989339
3246,22290620
2805,20748045
2905,21365778
2675,21616019
2665,20983718
2485,20998066
2745,22109108
2435,20861568
1773,21006121
2655,22457033
2846,20573746
2996,21401736
3216,21607964
3526,21048130
2645,21364095
2806,21599267
2655,21262223
2605,20723429
2916,22046399
2815,20953322
1412,20957780
2965,22038254
2655,21056395
2735,20955746
1493,21948465
2785,21053951
2786,20977106
2655,22320215
3176,20668716
3105,21114425
3176,21929028
3226,21411344
2204,20605216
2726,21984823
2895,21030237
2424,20921171
1984,22035759
2756,21029755
2755,20983549
2966,22019378
3326,20939586
1022,21001873
521,21968232
3096,21094627
2936,21387279
2896,21545837
3246,21011221
2886,21004637
2896,22015812
1864,20958842
1563,21016220
2344,22002397
952,20967628
882,20998747
2605,22323321
2785,20764135
3627,20934326
2635,22020671
1913,20996623
2736,21030927
2865,22016624
2725,21397568
2715,20999939
2414,21538313
2505,21295485
2334,20700456
1393,21976387
1684,21006211
2625,21537672
2775,21544304
2645,20956437
772,20957690
632,22003208
941,21011572
2525,21005459
1142,21992518
2955,21334650
1943,20685367
3176,22479114
2885,21001903
1854,20982085
2645,21546128
992,20968189
1854,21489551
2605,21866421
2344,20725863
2074,20937892
2665,22050488
2845,21466558
1443,20453029
782,22012425
842,20979912
882,20992956
892,22007196
762,21014847
772,21006261
822,21984703
801,20991975
631,21006241
631,22004881
622,20999358
692,20986013
662,22004701
761,21005440
631,20992996
631,22006805
1052,21021179
752,20998206
771,22000173
751,21001001
812,20971275
721,22009370
632,21000109
631,21001583
632,21999781
1002,21007324
711,20994689
1022,22010632
1393,21026289
651,20956648
782,22009680
1022,21008435
801,20991885
772,22015190
791,20991003
1433,21013054
761,21979634
761,20998386
762,21004157
882,22005202
762,21005209
1232,21065393
952,21938706
1704,21008856
2054,21023324
932,21956029
1032,21006672
981,20991524
1232,22077788
781,20935318
762,21005579
1183,21995063
1363,20990782
781,20996834
1112,21993019
892,20995721
992,20995361
671,22005823
711,20998306
702,20982456
731,22017025
872,21006611
812,20986424
912,22003759
822,21002314
982,21005740
741,21999071
722,20995400
631,21014547
641,21991947
841,21007454
721,20999879
712,21991486
1603,21031088
932,20973890
1042,22030851
641,20965875
3216,21022862
1012,22002647
621,20990762
842,21015719
791,21968353
781,21004648
601,20996302
682,21985144
732,21032601
932,20993527
731,21995865
1373,21005299
732,21013334
841,21987760
641,21000680
642,20999398
662,21999301
611,21000671
591,21003105
621,21987389
601,21009677
591,20996022
952,21987078
832,21018123
761,21006472
1212,21994081
1302,21004578
771,20989079
821,22002397
922,20985822
722,21009357
651,21990094
651,20998857
701,21009387
732,22011814
672,20998677
601,20994439
661,22011795
1192,21014066
721,21004107
722,21987588
722,20998557
801,21003827
922,22002106
1002,20999178
731,20999629
721,21999561
731,20999188
732,20997484
722,22004691
771,20997986
731,20995040
721,22006194
772,20994609
721,21006242
731,22000543
742,20997875
1182,20988608
792,22000022
831,21000090
1363,21033362
712,21967701
631,20996533
601,20995421
601,22002788
651,21005169
611,20994118
601,22004491
601,20987786
591,21002895
611,22009781
601,20996432
601,21002665
601,21998870
601,20990952
771,21055464
721,21959326
962,21014436
1813,21009167
912,21989993
731,20998046
751,20998417
741,21995704
661,20991493
642,20997414
601,22000524
602,21004427
601,20997205
601,22001775
601,20999739
701,20999268
632,21997868
601,21001743
601,21000491
611,21997347
591,20998997
601,21006923
591,21999341
921,21008205
592,20993837
601,21994031
601,21023704
601,21007734
591,21995464
692,20987536
601,21226727
631,21759509
712,21011701
1412,21014237
1803,22019158
751,21014918
601,20958090
611,21983832
601,20995681
591,21008686
601,21998780
601,21011992
2104,21002664
731,21976919
641,20996753
641,21003526
651,20995511
632,22013878
681,21005470
671,20984370
742,21989843
692,21022241
741,20999740
711,21986697
642,21017732
782,21032611
621,21963083
621,21001873
621,20995912
621,22000092
641,20999829
621,21001402
1262,22001055
1122,21007974
772,21008375
752,21998179
771,21001342
741,20997054
772,22006093
782,20990502
761,20991704
741,21992378
722,21008445
752,21010309
811,22008088
781,20983438
782,20997795
801,22017165
781,20998777
731,20997234
802,22003569
742,21003626
751,21000080
831,21990755
732,20994649
772,20999829
751,22011855
741,20988949
751,21011571
751,22000363
752,21002403
872,20988508
1453,22000103
741,20987596
752,21011751
751,22011104
741,21000540
1302,21022963
671,21955238
721,21006832
692,20998897
621,21995394
642,21008976
751,21000521
972,21999601
762,21012513
741,20989891
751,22009640
761,21002324
761,20998477
721,21985074
701,21007213
771,20997094
751,21992097
762,21003566
741,21012143
731,22003689
731,20995541
731,21005159
731,21999732
851,20975694
732,21008575
1443,22011244
3326,21048671
1273,20969722
851,21989333
741,21001983
732,21000109
962,21998309
721,21001513
731,20980663
732,22018226
922,20998747
782,21000290
751,22000684
772,21001542
781,21002094
751,21996556
722,21000219
742,21000180
721,21998610
721,21004057
772,20997845
752,21999371
722,21002013
892,20991003
741,21983722
652,21007583
601,21000731
601,21996776
601,21004378
591,21004378
631,21994642
601,21003085
641,20998076
611,22002407
591,20998337
601,20998647
611,22003388
602,20997795
731,21013025
611,21982489
601,21005720
611,21002554
912,21998600
611,20999298
591,21004408
591,22001956
691,21003366
892,20999929
591,21989242
601,21005931
601,20999308
601,21997197
611,21005059
601,21001282
601,21995604
591,21001743
591,20988828
591,22001225
601,21004938
601,20992245
591,22014049
601,20998657
632,20997224
762,22016794
761,20996293
762,21006461
762,21988521
762,21009277
762,21000390
812,22004531
762,20997705
772,20989540
781,22008599
762,21002203
762,21000811
762,21992819
901,21007544
971,20992706
761,22003659
731,21003486
772,20999087
731,21997148
731,21001642
741,21001813
761,21998670
711,20979902
722,21015648
742,22004020
721,21003697
772,20999378
721,21997328
791,21003205
721,21000060
721,21999381
942,21001532
731,21000130
741,21999341
731,21001242
742,20993186
711,22004371
751,20983138
731,21007734
1012,21994171
942,21002304
721,21003416
731,22008598
742,21003556
721,21000471
761,21998790
731,20993848
771,21007123
762,22000032
772,21000080
821,21002705
882,21997888
782,21001993
782,20997675
782,21998820
951,20991795
782,20999237
761,22011224
782,20999949
772,21000751
831,22000414
782,20999057
781,21003857
741,21997157
741,20994189
922,21008896
731,21996876
731,20998036
722,21004728
741,22003289
731,20997705
731,20987897
902,22010712
722,20999789
1042,20992425
741,22007026
