dur_ns,gap_ns
20228,21755938
7895,20950201
20208,21752302
10881,20917660
10910,21343352
14558,21655138
22051,21421630
13044,21220711
13826,21352879
21941,21109963
8335,21217615
3136,21295812
4278,21353100
3657,21325518
4419,21329275
2815,21323505
2504,21356176
6152,21349773
6171,21318606
5931,21340747
2124,21309898
11451,21356467
5180,21317763
4007,21350546
5491,21332240
13194,21369101
2585,21275423
3646,21354243
4018,21313555
3175,21327192
3647,21354472
2615,21315610
11631,21402293
3547,21294299
11301,21373208
3166,21253903
12082,21415468
12564,21339334
20909,21688512
9789,20941174
14607,21417973
12253,21277287
17773,21683763
7073,20934462
3257,21314256
2315,21330047
3527,21334996
20919,21798840
12564,20942256
14257,21388357
21481,21663434
9027,20921448
16601,21839756
28915,20926146
9207,21217205
10790,21641052
9127,21047024
7093,21280103
11071,21383467
17883,21454241
9007,21216232
15980,21413825
20739,21628017
13545,21023400
7865,21256618
5831,21326039
3637,21316742
13004,21386954
10209,21330568
21020,21435966
10890,21202106
9999,21352228
10830,21340948
11421,21342440
10770,21762130
13926,20910387
10860,21321741
14888,21390711
15098,21320278
10810,21285182
15789,21370834
20108,21359181
9178,21252781
10890,21359453
9328,21301272
2715,21280844
9257,21394408
21150,21720632
21240,21511979
8956,20764613
5991,21309057
13936,21867068
21020,20917680
16851,22055563
21170,21077602
18545,21158643
10960,20949491
22883,21745970
22082,21274842
13916,21337982
22452,21485289
17683,21291615
25668,21286875
16781,20954450
20919,21681649
7624,20937267
22051,21954272
9497,20722293
5420,21309818
5130,21339915
17934,21610425
4809,21023450
5270,21322722
4168,21328885
9608,21344945
4398,21323825
8816,21570720
9307,21146862
7174,21288959
7174,21350495
14658,21434904
8526,21244095
12313,21454542
6613,21206273
14317,21427530
9197,21252692
2384,21297275
3878,21351807
11732,21408084
2455,21239546
14187,21424495
13546,21829276
5841,20755466
3437,21326740
3086,21331910
2825,21338513
7844,21362328
3387,21298226
2835,21330759
24997,21506318
14598,21299880
19867,21661582
23033,21642685
17362,20905778
8857,21034610
22061,21769655
6542,20870151
4789,21330117
8105,21372607
4549,21302595
6222,21316431
4588,21330418
14427,21432960
6542,21247632
3116,21314086
2455,21329847
2114,21332311
2304,21331219
6071,21368880
5470,21326550
13986,21421529
6252,21256438
2945,21298999
3978,21336428
8285,21378549
3146,21285683
20979,21494747
21631,21577252
9428,20975780
3156,21289450
2494,21320790
5621,21350785
9828,21396262
9207,21319667
21100,21678443
9638,20971592
9397,21341869
7885,21326249
3326,21284702
6623,21380251
10851,21370102
19517,21403686
11371,21225420
3347,21298076
10980,21406211
6312,21286855
29215,21467676
6822,21211494
22612,21759195
16782,21231040
16060,21067463
22132,21642825
21751,21327753
6652,20960852
21631,21789832
18465,21211444
5851,20986090
10620,21384529
4449,21287216
14858,21423994
7314,21245387
9367,21334105
6822,21336028
12894,21358210
7374,21300801
9317,21335678
4999,21312053
5551,21346016
5330,21335057
3447,21343702
4187,21288279
3006,21346928
4137,21342150
3777,21331870
4117,21326751
7705,21396301
3346,21271427
10710,21409877
5981,21284531
3056,21307464
2655,21327152
8596,21378227
8596,21336650
3026,21276806
20378,21753795
10569,20993053
8966,21320599
5130,21302174
11151,21366736
11271,21347380
21351,21420947
10479,21246300
16471,21412261
12724,21254234
16331,21670819
17803,21073915
21671,21599624
20920,21374991
13746,21288409
9748,20959139
20058,21779112
22282,21296164
21741,21290371
19076,21020404
9898,21311482
21841,21427570
10499,21200263
10961,21372466
10048,21336560
20138,21658765
21550,21063716
20800,21638527
21460,21299981
19306,21025313
20609,21398215
14046,21252942
20088,21412011
9488,21236420
10921,21339996
20619,21393887
11141,21268140
13967,21350826
13736,21330208
14428,21676468
11352,20964148
11131,21335057
20188,21432459
21580,21585639
14267,21007579
21771,21388127
20949,21341769
10871,21238053
2855,21287427
21680,21779513
19787,21347499
8506,20918542
21721,21695785
18796,21346518
17884,21006989
57999,21624471
14918,21041674
20779,21869012
20799,20823062
16340,21622518
21911,21489437
17793,20930144
22342,21317663
21961,21679605
22402,21422581
11471,20809307
24536,21381994
10830,21277418
18675,21752041
10761,20918432
13535,21350576
22192,21422551
10540,21251128
13766,21339054
20949,21713238
20679,21392274
13897,20897873
13746,21344554
20538,21882297
12333,20746468
10690,21350696
22162,21416249
21381,21963710
10900,20601095
25157,21413234
13755,21304599
19116,21316210
10961,21313496
10841,21334465
19206,21379881
9729,21263331
11051,21356297
19356,21429965
17724,21746160
8216,20812242
11041,21352680
21590,21455393
10630,21169484
10770,21342701
21931,21425517
14668,21581400
49383,21584766
13686,20780002
17954,21605986
20539,21039871
20419,21956616
16351,21149207
18966,21260346
21571,21402573
21501,21248413
20760,21352921
20930,21049097
20188,21386103
14508,21492903
13636,21074746
10691,21367387
13786,21271497
3898,21258051
2725,21330268
4138,21350615
15139,21391062
20909,21411601
5220,21197447
4438,21325829
5611,21335026
2505,21318275
2244,21333283
3727,21356256
19306,21471524
7585,21210481
14067,21368259
16972,21375733
14317,21294610
11552,21305230
20970,21448430
11402,21228145
20158,21656051
19647,21098992
14578,21265755
21440,21715984
9878,20922630
13115,21360013
12524,21332782
23093,21700655
11802,20971201
10089,21298688
3567,21288909
11983,21388297
29516,21454601
14507,21247202
14487,21362348
10991,21264352
7574,21308056
3647,21298187
15139,21403134
8856,21303197
5831,21339875
13816,21655269
11291,21010526
4979,21298027
5460,21349884
10871,21352138
11973,21337471
11391,21343733
16110,21443851
11772,21239897
7294,21294560
13936,21680377
16121,21316561
12022,21061943
14087,21625773
22903,21127987
20769,21317142
14247,21266698
6242,21274763
4298,21309178
5160,21330447
8976,21362599
5490,21326520
5220,21321140
7875,21351237
7614,21313065
9908,21360905
9268,21336078
9929,21354964
6041,21287076
12213,21401892
8746,21263472
6953,21328223
24105,21515496
8095,21152383
10380,21364742
5801,21291174
6643,21353230
6372,21328244
4469,21325027
21601,21485961
9909,21209560
20769,21718408
22622,21317554
11912,20981050
9618,21328865
22352,21713579
15319,20992882
17984,21332111
10429,21322924
17222,21623830
21350,21580940
9047,20753381
10530,21365353
6001,21289050
10740,21364963
8386,21323965
14968,21398726
21030,21382516
8176,21187809
22713,21453640
13665,21346318
22893,21629100
10069,20937558
20568,21691828
21621,21099392
12082,21184233
7895,21351106
7534,21316552
21551,21745829
10480,20943550
17503,21412713
21892,21867007
11592,20723205
10660,21348732
23114,21434634
19537,21336900
8165,21177480
9017,21351677
20259,21472245
6793,21164085
7534,21366045
9909,21343201
17383,21427712
11662,21252961
10059,21360655
21390,21686959
18415,21552666
21410,21069146
23084,21396592
23073,21038158
13115,21221683
22603,21736953
21681,21037146
19046,21886204
26540,20743583
13375,22023472
21590,20948619
15539,21000727
14438,21308646
21871,21752844
14257,20954920
8346,21256168
20759,21496150
21941,21294530
14657,21286736
7194,21236931
10159,21363220
20449,21463708
10069,21186638
5060,21318064
12193,21388086
17844,21652274
17223,21013020
5601,21291324
10841,21366095
11351,21326170
11491,21355245
12173,21406621
22302,21634861
13365,20933961
21801,21445294
6342,21190494
18535,21411040
11802,21276115
3025,21297466
13796,21990610
24286,20765695
10780,21297586
7855,21329866
17643,21658336
8807,20986149
5240,21329316
19257,22029293
